station_id,metro_name,state,city,station_name,station_code,line_name,latitude,longitude,opening_year,interchange_station,platform_count,daily_average_footfall,nearby_landmarks,station_category
AMD008,Ahmedabad Metro,Gujarat,Ahmedabad,Shahpur,AMD-SHA,Blue Line,23.013094,72.602704,2019,No,2,37805,IT parks & tech offices around Shahpur,IT Hub
AMD009,Ahmedabad Metro,Gujarat,Ahmedabad,Gheekanta,AMD-GHE,Blue Line,23.012438,72.608239,2019,No,2,25523,Residential colonies & local markets near Gheekanta,Residential
AMD010,Ahmedabad Metro,Gujarat,Ahmedabad,Kalupur Railway Station,AMD-KAL,Blue Line,23.005597,72.614646,2019,No,2,49371,"Railway station, bus terminal & transit hub at Kalupur Railway Station",Railway Connection
AMD011,Ahmedabad Metro,Gujarat,Ahmedabad,Kankaria East,AMD-KAN,Blue Line,23.00905,72.618107,2019,No,2,27919,Residential colonies & local markets near Kankaria East,Residential
AMD012,Ahmedabad Metro,Gujarat,Ahmedabad,Apparel Park,AMD-APP,Blue Line,23.006208,72.629419,2019,No,2,33337,Residential colonies & local markets near Apparel Park,Residential
AMD013,Ahmedabad Metro,Gujarat,Ahmedabad,Amraiwadi,AMD-AMR,Blue Line,23.000077,72.63082,2019,No,2,39302,"Shopping district, offices & markets near Amraiwadi",Commercial
AMD014,Ahmedabad Metro,Gujarat,Ahmedabad,Rabari Colony,AMD-RAB,Blue Line,22.995606,72.642365,2019,No,2,27471,Industrial estate & warehouses near Rabari Colony,Industrial Area
AMD015,Ahmedabad Metro,Gujarat,Ahmedabad,Vastral,AMD-VAS,Blue Line,22.998645,72.646601,2019,No,2,25507,Residential colonies & local markets near Vastral,Residential
AMD016,Ahmedabad Metro,Gujarat,Ahmedabad,Nirant Cross Road,AMD-NIR,Blue Line,22.995343,72.658684,2019,No,2,58098,"Shopping district, offices & markets near Nirant Cross Road",Commercial
AMD017,Ahmedabad Metro,Gujarat,Ahmedabad,Vastral Gam,AMD-VA2,Blue Line,22.995164,72.669432,2019,No,2,49686,IT parks & tech offices around Vastral Gam,IT Hub
AMD018,Ahmedabad Metro,Gujarat,Ahmedabad,Motera Stadium,AMD-MOT,Red Line,23.125469,72.582495,2019,No,2,38682,"Colleges, coaching centres & hostels near Motera Stadium",Educational Zone
AMD019,Ahmedabad Metro,Gujarat,Ahmedabad,Sabarmati,AMD-SAB,Red Line,23.119504,72.583364,2019,No,2,53651,"Shopping district, offices & markets near Sabarmati",Commercial
AMD020,Ahmedabad Metro,Gujarat,Ahmedabad,AEC,AMD-AEC,Red Line,23.109879,72.584682,2019,No,2,28881,IT parks & tech offices around AEC,IT Hub
AMD021,Ahmedabad Metro,Gujarat,Ahmedabad,Sabarmati Railway Station,AMD-SA2,Red Line,23.097391,72.57734,2019,No,2,50308,"Railway station, bus terminal & transit hub at Sabarmati Railway Station",Railway Connection
AMD022,Ahmedabad Metro,Gujarat,Ahmedabad,Ranip,AMD-RAN,Red Line,23.090844,72.577431,2019,Yes,2,30509,Industrial estate & warehouses near Ranip,Industrial Area
AMD023,Ahmedabad Metro,Gujarat,Ahmedabad,Vadaj,AMD-VAD,Red Line,23.087441,72.58742,2019,No,2,33803,Residential colonies & local markets near Vadaj,Residential
AMD024,Ahmedabad Metro,Gujarat,Ahmedabad,Vijaynagar,AMD-VIJ,Red Line,23.073877,72.58239,2019,No,2,25677,Residential colonies & local markets near Vijaynagar,Residential
AMD025,Ahmedabad Metro,Gujarat,Ahmedabad,Usmanpura,AMD-USM,Red Line,23.066739,72.578356,2019,No,2,42555,Residential colonies & local markets near Usmanpura,Residential
AMD026,Ahmedabad Metro,Gujarat,Ahmedabad,Jivrajpark,AMD-JI2,Red Line,23.050609,72.578563,2019,No,2,21921,Residential colonies & local markets near Jivrajpark,Residential
AMD027,Ahmedabad Metro,Gujarat,Ahmedabad,SP Stadium,AMD-SPS,Red Line,23.03216,72.576262,2019,No,2,29590,"Colleges, coaching centres & hostels near SP Stadium",Educational Zone
AMD028,Ahmedabad Metro,Gujarat,Ahmedabad,Shahpur Extended,AMD-SH2,Red Line,23.022018,72.578206,2019,No,2,49695,"Shopping district, offices & markets near Shahpur Extended",Commercial
AMD029,Ahmedabad Metro,Gujarat,Ahmedabad,Gujarat University,AMD-GUJ,Red Line,23.019831,72.577189,2019,No,2,18216,"Colleges, coaching centres & hostels near Gujarat University",Educational Zone
AMD030,Ahmedabad Metro,Gujarat,Ahmedabad,Gurukul Road,AMD-GUR,Red Line,23.015546,72.579406,2019,No,2,45533,"Shopping district, offices & markets near Gurukul Road",Commercial
AMD031,Ahmedabad Metro,Gujarat,Ahmedabad,Doordarshan Kendra,AMD-DOO,Red Line,23.001465,72.574861,2019,No,2,39674,Residential colonies & local markets near Doordarshan Kendra,Residential
AMD032,Ahmedabad Metro,Gujarat,Ahmedabad,Thaltej Gam,AMD-THA,Red Line,22.993206,72.57286,2019,No,2,27618,"Shopping district, offices & markets near Thaltej Gam",Commercial
AMD033,Ahmedabad Metro,Gujarat,Ahmedabad,Thaltej,AMD-TH2,Red Line,22.985901,72.57767,2019,No,2,40864,IT parks & tech offices around Thaltej,IT Hub
KOC001,Kochi Metro,Kerala,Kochi,Aluva,KOC-ALU,Line 1 (Blue),10.063273,76.315237,2017,No,2,26141,Residential colonies & local markets near Aluva,Residential
KOC002,Kochi Metro,Kerala,Kochi,Pulinchodu,KOC-PUL,Line 1 (Blue),10.062344,76.308028,2017,No,2,48830,"Shopping district, offices & markets near Pulinchodu",Commercial
KOC003,Kochi Metro,Kerala,Kochi,Companypady,KOC-COM,Line 1 (Blue),10.047284,76.318035,2017,No,2,28770,IT parks & tech offices around Companypady,IT Hub
KOC004,Kochi Metro,Kerala,Kochi,Ambattukavu,KOC-AMB,Line 1 (Blue),10.050712,76.315752,2017,No,2,43728,Residential colonies & local markets near Ambattukavu,Residential
KOC005,Kochi Metro,Kerala,Kochi,Muttom,KOC-MUT,Line 1 (Blue),10.042024,76.314419,2017,No,2,54473,IT parks & tech offices around Muttom,IT Hub
KOC006,Kochi Metro,Kerala,Kochi,Kalamassery,KOC-KAL,Line 1 (Blue),10.049846,76.31701,2017,No,2,16712,Industrial estate & warehouses near Kalamassery,Industrial Area
KOC007,Kochi Metro,Kerala,Kochi,Cochin University,KOC-COC,Line 1 (Blue),10.039594,76.312213,2017,No,2,24728,"Colleges, coaching centres & hostels near Cochin University",Educational Zone
KOC008,Kochi Metro,Kerala,Kochi,Pathadipalam,KOC-PAT,Line 1 (Blue),10.033786,76.305923,2017,No,2,34671,Residential colonies & local markets near Pathadipalam,Residential
KOC009,Kochi Metro,Kerala,Kochi,Edapally,KOC-EDA,Line 1 (Blue),10.032235,76.315959,2017,No,2,38052,Residential colonies & local markets near Edapally,Residential
KOC010,Kochi Metro,Kerala,Kochi,Changampuzha Park,KOC-CHA,Line 1 (Blue),10.021985,76.31031,2017,No,2,30913,Residential colonies & local markets near Changampuzha Park,Residential
KOC011,Kochi Metro,Kerala,Kochi,Palarivattom,KOC-PAL,Line 1 (Blue),10.019616,76.308871,2017,No,2,31321,"Shopping district, offices & markets near Palarivattom",Commercial
KOC012,Kochi Metro,Kerala,Kochi,JLN Stadium,KOC-JLN,Line 1 (Blue),10.020021,76.30458,2017,No,2,19679,"Colleges, coaching centres & hostels near JLN Stadium",Educational Zone
KOC013,Kochi Metro,Kerala,Kochi,Kaloor,KOC-KA2,Line 1 (Blue),10.01815,76.314138,2017,No,2,31243,Industrial estate & warehouses near Kaloor,Industrial Area
KOC014,Kochi Metro,Kerala,Kochi,Town Hall,KOC-TOW,Line 1 (Blue),10.011288,76.302443,2017,No,2,31242,Residential colonies & local markets near Town Hall,Residential
KOC015,Kochi Metro,Kerala,Kochi,MG Road,KOC-MGR,Line 1 (Blue),10.004846,76.315065,2017,Yes,6,106541,"Shopping district, offices & markets near MG Road",Commercial
KOC016,Kochi Metro,Kerala,Kochi,Maharaja's College,KOC-MAH,Line 1 (Blue),9.994777,76.309159,2017,No,2,28393,"Colleges, coaching centres & hostels near Maharaja's College",Educational Zone
KOC017,Kochi Metro,Kerala,Kochi,Ernakulam South,KOC-ERN,Line 1 (Blue),9.996537,76.312816,2017,No,2,57796,"Shopping district, offices & markets near Ernakulam South",Commercial
KOC018,Kochi Metro,Kerala,Kochi,Kadavanthra,KOC-KAD,Line 1 (Blue),9.99447,76.311039,2017,No,2,21714,Residential colonies & local markets near Kadavanthra,Residential
KOC019,Kochi Metro,Kerala,Kochi,Elamkulam,KOC-ELA,Line 1 (Blue),9.994979,76.315677,2017,No,2,29860,"Shopping district, offices & markets near Elamkulam",Commercial
KOC020,Kochi Metro,Kerala,Kochi,Vyttila,KOC-VYT,Line 1 (Blue),9.988456,76.310191,2017,No,2,58048,"Shopping district, offices & markets near Vyttila",Commercial
KOC021,Kochi Metro,Kerala,Kochi,Thaikoodam,KOC-THA,Line 1 (Blue),9.980136,76.312666,2017,No,2,43999,Residential colonies & local markets near Thaikoodam,Residential
KOC022,Kochi Metro,Kerala,Kochi,Petta,KOC-PET,Line 1 (Blue),9.978838,76.306162,2017,No,2,35263,IT parks & tech offices around Petta,IT Hub
KOC023,Kochi Metro,Kerala,Kochi,Vadakkekotta,KOC-VAD,Line 1 (Blue),9.977589,76.30228,2017,No,2,25462,"Colleges, coaching centres & hostels near Vadakkekotta",Educational Zone
KOC024,Kochi Metro,Kerala,Kochi,SN Junction,KOC-SNJ,Line 1 (Blue),9.974634,76.310761,2017,No,4,48482,"Railway station, bus terminal & transit hub at SN Junction",Railway Connection
KOC025,Kochi Metro,Kerala,Kochi,Thrippunithura,KOC-THR,Line 1 (Blue),9.971025,76.301439,2017,No,2,32487,"Shopping district, offices & markets near Thrippunithura",Commercial
LKO001,Lucknow Metro,Uttar Pradesh,Lucknow,CCS Airport,LKO-CCS,Red Line,26.761567,80.887597,2017,No,2,45099,Airport terminal & cargo complex at CCS Airport,Airport
LKO002,Lucknow Metro,Uttar Pradesh,Lucknow,Amausi,LKO-AMA,Red Line,26.755277,80.886988,2017,No,2,26005,Residential colonies & local markets near Amausi,Residential
LKO003,Lucknow Metro,Uttar Pradesh,Lucknow,Transport Nagar,LKO-TRA,Red Line,26.764768,80.897445,2017,No,2,25985,Industrial estate & warehouses near Transport Nagar,Industrial Area
LKO004,Lucknow Metro,Uttar Pradesh,Lucknow,Krishna Nagar,LKO-KRI,Red Line,26.762992,80.908758,2017,No,2,27064,IT parks & tech offices around Krishna Nagar,IT Hub
LKO005,Lucknow Metro,Uttar Pradesh,Lucknow,Singar Nagar,LKO-SIN,Red Line,26.76304,80.910303,2017,No,2,20444,Residential colonies & local markets near Singar Nagar,Residential
LKO006,Lucknow Metro,Uttar Pradesh,Lucknow,Alambagh Bus Station,LKO-ALA,Red Line,26.770738,80.913002,2017,No,2,56598,"Railway station, bus terminal & transit hub at Alambagh Bus Station",Railway Connection
LKO007,Lucknow Metro,Uttar Pradesh,Lucknow,Alambagh,LKO-AL2,Red Line,26.758307,80.920997,2017,No,2,48572,"Shopping district, offices & markets near Alambagh",Commercial
LKO008,Lucknow Metro,Uttar Pradesh,Lucknow,Mawaiya,LKO-MAW,Red Line,26.762486,80.923406,2017,No,2,21877,Residential colonies & local markets near Mawaiya,Residential
LKO009,Lucknow Metro,Uttar Pradesh,Lucknow,Durgapuri,LKO-DUR,Red Line,26.757187,80.939084,2017,No,2,58746,"Shopping district, offices & markets near Durgapuri",Commercial
LKO010,Lucknow Metro,Uttar Pradesh,Lucknow,Charbagh,LKO-CHA,Red Line,26.761794,80.934187,2017,No,2,60420,"Railway station, bus terminal & transit hub at Charbagh",Railway Connection
LKO011,Lucknow Metro,Uttar Pradesh,Lucknow,Hussainganj,LKO-HUS,Red Line,26.763706,80.942118,2017,No,2,42152,Residential colonies & local markets near Hussainganj,Residential
LKO012,Lucknow Metro,Uttar Pradesh,Lucknow,Sachivalaya,LKO-SAC,Red Line,26.759465,80.950218,2017,No,2,29359,IT parks & tech offices around Sachivalaya,IT Hub
LKO013,Lucknow Metro,Uttar Pradesh,Lucknow,Hazratganj,LKO-HAZ,Red Line,26.755678,80.955234,2017,No,2,35443,IT parks & tech offices around Hazratganj,IT Hub
LKO014,Lucknow Metro,Uttar Pradesh,Lucknow,KD Singh Babu Stadium,LKO-KDS,Red Line,26.766745,80.961382,2017,No,2,25766,"Colleges, coaching centres & hostels near KD Singh Babu Stadium",Educational Zone
LKO015,Lucknow Metro,Uttar Pradesh,Lucknow,Vishwavidyalaya,LKO-VIS,Red Line,26.758583,80.963725,2017,No,2,29656,"Colleges, coaching centres & hostels near Vishwavidyalaya",Educational Zone
LKO016,Lucknow Metro,Uttar Pradesh,Lucknow,IT College,LKO-ITC,Red Line,26.758314,80.970361,2017,No,2,24119,"Colleges, coaching centres & hostels near IT College",Educational Zone
LKO017,Lucknow Metro,Uttar Pradesh,Lucknow,Badshahnagar,LKO-BAD,Red Line,26.758278,80.980207,2017,No,2,21011,Residential colonies & local markets near Badshahnagar,Residential
LKO018,Lucknow Metro,Uttar Pradesh,Lucknow,Lekhraj Market,LKO-LEK,Red Line,26.753384,80.985767,2017,No,2,38668,"Shopping district, offices & markets near Lekhraj Market",Commercial
LKO019,Lucknow Metro,Uttar Pradesh,Lucknow,Bhootnath Market,LKO-BHO,Red Line,26.757971,80.989819,2017,No,2,34717,"Shopping district, offices & markets near Bhootnath Market",Commercial
LKO020,Lucknow Metro,Uttar Pradesh,Lucknow,Indira Nagar,LKO-IND,Red Line,26.755206,80.9989,2017,No,2,20283,Industrial estate & warehouses near Indira Nagar,Industrial Area
LKO021,Lucknow Metro,Uttar Pradesh,Lucknow,Munshipulia,LKO-MUN,Red Line,26.76336,81.003359,2017,No,2,32726,"Shopping district, offices & markets near Munshipulia",Commercial
JAI001,Jaipur Metro,Rajasthan,Jaipur,Mansarovar,JAI-MAN,Pink Line,26.927698,75.727902,2015,No,2,33514,IT parks & tech offices around Mansarovar,IT Hub
JAI002,Jaipur Metro,Rajasthan,Jaipur,New Aatish Market,JAI-NEW,Pink Line,26.933235,75.728927,2015,No,2,47587,"Shopping district, offices & markets near New Aatish Market",Commercial
JAI003,Jaipur Metro,Rajasthan,Jaipur,Vivek Vihar,JAI-VIV,Pink Line,26.930551,75.745367,2015,No,2,39334,"Shopping district, offices & markets near Vivek Vihar",Commercial
JAI004,Jaipur Metro,Rajasthan,Jaipur,Shyam Nagar,JAI-SHY,Pink Line,26.931401,75.754257,2015,No,2,37856,"Shopping district, offices & markets near Shyam Nagar",Commercial
JAI005,Jaipur Metro,Rajasthan,Jaipur,Ram Nagar,JAI-RAM,Pink Line,26.929292,75.768339,2015,No,2,42522,IT parks & tech offices around Ram Nagar,IT Hub
JAI006,Jaipur Metro,Rajasthan,Jaipur,Civil Lines,JAI-CIV,Pink Line,26.931382,75.762693,2015,No,2,27174,Industrial estate & warehouses near Civil Lines,Industrial Area
JAI007,Jaipur Metro,Rajasthan,Jaipur,Railway Station,JAI-RAI,Pink Line,26.924798,75.781696,2015,No,2,45515,"Railway station, bus terminal & transit hub at Railway Station",Railway Connection
JAI008,Jaipur Metro,Rajasthan,Jaipur,Sindhi Camp,JAI-SIN,Pink Line,26.918595,75.792148,2015,No,2,44483,Residential colonies & local markets near Sindhi Camp,Residential
JAI009,Jaipur Metro,Rajasthan,Jaipur,Chandpole,JAI-CHA,Pink Line,26.927916,75.797561,2015,No,2,42127,IT parks & tech offices around Chandpole,IT Hub
JAI010,Jaipur Metro,Rajasthan,Jaipur,Choti Chaupar,JAI-CHO,Pink Line,26.923541,75.807704,2015,No,2,57362,"Shopping district, offices & markets near Choti Chaupar",Commercial
JAI011,Jaipur Metro,Rajasthan,Jaipur,Badi Chaupar,JAI-BAD,Pink Line,26.91883,75.825625,2015,Yes,4,101363,"Shopping district, offices & markets near Badi Chaupar",Commercial
JAI012,Jaipur Metro,Rajasthan,Jaipur,Transport Nagar,JAI-TRA,Pink Line,26.918101,75.831618,2015,No,2,27949,"Shopping district, offices & markets near Transport Nagar",Commercial
KNP001,Kanpur Metro,Uttar Pradesh,Kanpur,IIT Kanpur,KNP-IIT,Orange Line,26.508451,80.238518,2021,No,2,17318,"Colleges, coaching centres & hostels near IIT Kanpur",Educational Zone
KNP002,Kanpur Metro,Uttar Pradesh,Kanpur,Kalyanpur,KNP-KAL,Orange Line,26.513309,80.237211,2021,No,2,30579,IT parks & tech offices around Kalyanpur,IT Hub
KNP003,Kanpur Metro,Uttar Pradesh,Kanpur,SPM Hospital,KNP-SPM,Orange Line,26.509414,80.238766,2021,No,2,28697,Residential colonies & local markets near SPM Hospital,Residential
KNP004,Kanpur Metro,Uttar Pradesh,Kanpur,Vishwavidyalaya,KNP-VIS,Orange Line,26.507739,80.248416,2021,No,2,17748,"Colleges, coaching centres & hostels near Vishwavidyalaya",Educational Zone
KNP005,Kanpur Metro,Uttar Pradesh,Kanpur,Gurudev Chauraha,KNP-GUR,Orange Line,26.499086,80.253679,2021,No,2,12378,"Colleges, coaching centres & hostels near Gurudev Chauraha",Educational Zone
KNP006,Kanpur Metro,Uttar Pradesh,Kanpur,Geeta Nagar,KNP-GEE,Orange Line,26.493968,80.263681,2021,No,2,27701,IT parks & tech offices around Geeta Nagar,IT Hub
KNP007,Kanpur Metro,Uttar Pradesh,Kanpur,Rawatpur,KNP-RAW,Orange Line,26.493096,80.269381,2021,No,2,14484,Residential colonies & local markets near Rawatpur,Residential
KNP008,Kanpur Metro,Uttar Pradesh,Kanpur,LLR Hospital,KNP-LLR,Orange Line,26.488369,80.274746,2021,No,2,22054,"Colleges, coaching centres & hostels near LLR Hospital",Educational Zone
KNP009,Kanpur Metro,Uttar Pradesh,Kanpur,Motijheel,KNP-MOT,Orange Line,26.483134,80.286604,2021,No,2,20781,Residential colonies & local markets near Motijheel,Residential
KNP010,Kanpur Metro,Uttar Pradesh,Kanpur,Chunniganj,KNP-CHU,Orange Line,26.475312,80.289063,2021,No,2,32462,"Shopping district, offices & markets near Chunniganj",Commercial
KNP011,Kanpur Metro,Uttar Pradesh,Kanpur,Naveen Market,KNP-NAV,Orange Line,26.481788,80.287517,2021,No,2,35677,"Shopping district, offices & markets near Naveen Market",Commercial
KNP012,Kanpur Metro,Uttar Pradesh,Kanpur,Bada Chauraha,KNP-BAD,Orange Line,26.481002,80.299834,2021,No,2,30380,"Shopping district, offices & markets near Bada Chauraha",Commercial
KNP013,Kanpur Metro,Uttar Pradesh,Kanpur,Nayaganj,KNP-NAY,Orange Line,26.472799,80.302298,2021,No,2,22512,Residential colonies & local markets near Nayaganj,Residential
KNP014,Kanpur Metro,Uttar Pradesh,Kanpur,Kanpur Central,KNP-KAN,Orange Line,26.46484,80.307317,2021,No,2,38673,"Railway station, bus terminal & transit hub at Kanpur Central",Railway Connection
KNP015,Kanpur Metro,Uttar Pradesh,Kanpur,Jhakarkati,KNP-JHA,Orange Line,26.463167,80.318804,2021,No,2,26753,Residential colonies & local markets near Jhakarkati,Residential
KNP016,Kanpur Metro,Uttar Pradesh,Kanpur,Transport Nagar,KNP-TRA,Orange Line,26.458635,80.31656,2021,No,2,11551,"Colleges, coaching centres & hostels near Transport Nagar",Educational Zone
KNP017,Kanpur Metro,Uttar Pradesh,Kanpur,Baradevi,KNP-BAR,Orange Line,26.457085,80.328824,2021,No,2,21583,Residential colonies & local markets near Baradevi,Residential
KNP018,Kanpur Metro,Uttar Pradesh,Kanpur,Kidwai Nagar,KNP-KID,Orange Line,26.452691,80.334059,2021,No,2,15966,Residential colonies & local markets near Kidwai Nagar,Residential
KNP019,Kanpur Metro,Uttar Pradesh,Kanpur,Basant Vihar,KNP-BAS,Orange Line,26.445652,80.334049,2021,No,2,34000,IT parks & tech offices around Basant Vihar,IT Hub
KNP020,Kanpur Metro,Uttar Pradesh,Kanpur,Vijay Nagar,KNP-VIJ,Orange Line,26.439761,80.337426,2021,No,2,23107,Residential colonies & local markets near Vijay Nagar,Residential
KNP021,Kanpur Metro,Uttar Pradesh,Kanpur,Naubasta,KNP-NAU,Orange Line,26.439829,80.348708,2021,No,2,17188,"Colleges, coaching centres & hostels near Naubasta",Educational Zone
AGR001,Agra Metro,Uttar Pradesh,Agra,Taj East Gate,AGR-TAJ,Yellow Line,27.16746,77.999655,2024,No,2,12644,"Shopping district, offices & markets near Taj East Gate",Commercial
AGR002,Agra Metro,Uttar Pradesh,Agra,Basai,AGR-BAS,Yellow Line,27.165434,78.015923,2024,No,2,11008,Residential colonies & local markets near Basai,Residential
AGR003,Agra Metro,Uttar Pradesh,Agra,Fatehabad Road,AGR-FAT,Yellow Line,27.168274,78.015262,2024,No,2,14695,Residential colonies & local markets near Fatehabad Road,Residential
AGR004,Agra Metro,Uttar Pradesh,Agra,Taj Mahal,AGR-TA2,Yellow Line,27.166533,78.021035,2024,No,2,6646,Industrial estate & warehouses near Taj Mahal,Industrial Area
AGR005,Agra Metro,Uttar Pradesh,Agra,Agra Fort,AGR-AGR,Yellow Line,27.171696,78.019015,2024,No,2,8527,Residential colonies & local markets near Agra Fort,Residential
AGR006,Agra Metro,Uttar Pradesh,Agra,Mankameshwar,AGR-MAN,Yellow Line,27.18114,78.025308,2024,No,2,21158,IT parks & tech offices around Mankameshwar,IT Hub
AGR007,Agra Metro,Uttar Pradesh,Agra,SN Medical College,AGR-SNM,Yellow Line,27.172727,78.019924,2024,No,2,13606,"Colleges, coaching centres & hostels near SN Medical College",Educational Zone
AGR008,Agra Metro,Uttar Pradesh,Agra,Agra College,AGR-AG2,Yellow Line,27.173461,78.025785,2024,No,2,8534,"Colleges, coaching centres & hostels near Agra College",Educational Zone
AGR009,Agra Metro,Uttar Pradesh,Agra,Raja Ki Mandi,AGR-RAJ,Yellow Line,27.175032,78.024617,2024,No,2,7258,Industrial estate & warehouses near Raja Ki Mandi,Industrial Area
AGR010,Agra Metro,Uttar Pradesh,Agra,RBS College,AGR-RBS,Yellow Line,27.181335,78.0276,2024,No,2,15473,"Colleges, coaching centres & hostels near RBS College",Educational Zone
AGR011,Agra Metro,Uttar Pradesh,Agra,Jama Masjid,AGR-JAM,Yellow Line,27.185049,78.030318,2024,No,2,19653,"Shopping district, offices & markets near Jama Masjid",Commercial
BHO001,Bhopal Metro,Madhya Pradesh,Bhopal,Karond Circle,BHO-KAR,Orange Line,23.296249,77.401251,2024,No,2,20277,IT parks & tech offices around Karond Circle,IT Hub
BHO002,Bhopal Metro,Madhya Pradesh,Bhopal,DIG Bungalow,BHO-DIG,Orange Line,23.286942,77.40175,2024,No,2,16448,"Shopping district, offices & markets near DIG Bungalow",Commercial
BHO003,Bhopal Metro,Madhya Pradesh,Bhopal,Krishi Upaj Mandi,BHO-KRI,Orange Line,23.274155,77.41018,2024,No,2,8429,Industrial estate & warehouses near Krishi Upaj Mandi,Industrial Area
BHO004,Bhopal Metro,Madhya Pradesh,Bhopal,Pul Bogda,BHO-PUL,Orange Line,23.274174,77.412998,2024,No,2,12278,"Shopping district, offices & markets near Pul Bogda",Commercial
BHO005,Bhopal Metro,Madhya Pradesh,Bhopal,Bharat Talkies,BHO-BHA,Orange Line,23.259783,77.412382,2024,No,2,22993,"Shopping district, offices & markets near Bharat Talkies",Commercial
BHO006,Bhopal Metro,Madhya Pradesh,Bhopal,Nadra Bus Stand,BHO-NAD,Orange Line,23.252862,77.415242,2024,No,4,14391,"Railway station, bus terminal & transit hub at Nadra Bus Stand",Railway Connection
BHO007,Bhopal Metro,Madhya Pradesh,Bhopal,Aish Bagh,BHO-AIS,Orange Line,23.251812,77.429652,2024,No,2,11250,IT parks & tech offices around Aish Bagh,IT Hub
BHO008,Bhopal Metro,Madhya Pradesh,Bhopal,Subhash Nagar,BHO-SUB,Orange Line,23.244953,77.422089,2024,No,2,17256,Residential colonies & local markets near Subhash Nagar,Residential
BHO009,Bhopal Metro,Madhya Pradesh,Bhopal,MP Nagar,BHO-MPN,Orange Line,23.237904,77.433716,2024,No,2,19815,Residential colonies & local markets near MP Nagar,Residential
BHO010,Bhopal Metro,Madhya Pradesh,Bhopal,Alkapuri,BHO-ALK,Orange Line,23.239479,77.433471,2024,No,2,23429,"Shopping district, offices & markets near Alkapuri",Commercial
BHO011,Bhopal Metro,Madhya Pradesh,Bhopal,Rani Kamlapati Station,BHO-RAN,Orange Line,23.224347,77.448828,2024,No,2,14249,Residential colonies & local markets near Rani Kamlapati Station,Residential
BHO012,Bhopal Metro,Madhya Pradesh,Bhopal,DB City,BHO-DBC,Orange Line,23.220861,77.449114,2024,No,2,19222,"Shopping district, offices & markets near DB City",Commercial
BHO013,Bhopal Metro,Madhya Pradesh,Bhopal,Board Office,BHO-BOA,Orange Line,23.213258,77.452583,2024,No,2,18446,"Shopping district, offices & markets near Board Office",Commercial
BHO014,Bhopal Metro,Madhya Pradesh,Bhopal,Habibganj Naka,BHO-HAB,Orange Line,23.20915,77.452881,2024,No,2,16712,"Shopping district, offices & markets near Habibganj Naka",Commercial
BHO015,Bhopal Metro,Madhya Pradesh,Bhopal,AIIMS Bhopal,BHO-AII,Orange Line,23.203073,77.455194,2024,No,2,19777,"Shopping district, offices & markets near AIIMS Bhopal",Commercial
IDR001,Indore Metro,Madhya Pradesh,Indore,Gandhi Nagar,IDR-GAN,Yellow Line,22.754149,75.894626,2024,No,2,18777,IT parks & tech offices around Gandhi Nagar,IT Hub
IDR002,Indore Metro,Madhya Pradesh,Indore,Super Corridor 6,IDR-SUP,Yellow Line,22.745629,75.889349,2024,No,2,16773,Residential colonies & local markets near Super Corridor 6,Residential
IDR003,Indore Metro,Madhya Pradesh,Indore,Super Corridor 3,IDR-SU2,Yellow Line,22.740393,75.881106,2024,No,2,27340,"Shopping district, offices & markets near Super Corridor 3",Commercial
IDR004,Indore Metro,Madhya Pradesh,Indore,Bhawrasla,IDR-BHA,Yellow Line,22.736119,75.876422,2024,No,2,21710,Residential colonies & local markets near Bhawrasla,Residential
IDR005,Indore Metro,Madhya Pradesh,Indore,MR-10,IDR-MRX,Yellow Line,22.733273,75.871689,2024,No,2,10310,Residential colonies & local markets near MR-10,Residential
IDR006,Indore Metro,Madhya Pradesh,Indore,ISBT,IDR-ISB,Yellow Line,22.72942,75.867008,2024,No,2,21960,"Railway station, bus terminal & transit hub at ISBT",Railway Connection
IDR007,Indore Metro,Madhya Pradesh,Indore,Radisson Square,IDR-RAD,Yellow Line,22.719732,75.864385,2024,No,2,13712,Residential colonies & local markets near Radisson Square,Residential
IDR008,Indore Metro,Madhya Pradesh,Indore,Vijay Nagar,IDR-VIJ,Yellow Line,22.721138,75.863156,2024,No,2,12907,Residential colonies & local markets near Vijay Nagar,Residential
IDR009,Indore Metro,Madhya Pradesh,Indore,Bengali Square,IDR-BEN,Yellow Line,22.710545,75.859174,2024,No,2,11502,Residential colonies & local markets near Bengali Square,Residential
IDR010,Indore Metro,Madhya Pradesh,Indore,Palasia,IDR-PAL,Yellow Line,22.698696,75.852706,2024,No,2,25116,"Shopping district, offices & markets near Palasia",Commercial
IDR011,Indore Metro,Madhya Pradesh,Indore,Rajwada,IDR-RAJ,Yellow Line,22.707848,75.848749,2024,No,2,19812,IT parks & tech offices around Rajwada,IT Hub
IDR012,Indore Metro,Madhya Pradesh,Indore,Airport,IDR-AIR,Yellow Line,22.695881,75.845633,2024,No,2,21921,Airport terminal & cargo complex at Airport,Airport
IDR013,Indore Metro,Madhya Pradesh,Indore,Robot Square,IDR-ROB,Yellow Line,22.693563,75.832152,2024,No,2,9736,Residential colonies & local markets near Robot Square,Residential
IDR014,Indore Metro,Madhya Pradesh,Indore,Mumtaj Bagh,IDR-MUM,Yellow Line,22.679326,75.835307,2024,No,2,10164,Residential colonies & local markets near Mumtaj Bagh,Residential
